Time,Observation,Reward,Action
20181003-130010,"[0.00488759 0.00488759 0.01173021 0.01075269 0.00684262 0.01270772
 0.         0.         0.00684262 0.00684262 0.00684262 0.00977517
 0.00782014 0.00684262 0.         0.         0.01270772 0.01173021
 0.00684262 0.00977517 0.00977517 0.0058651  0.         0.
 0.01270772 0.01173021 0.0058651  0.0058651  0.00977517 0.0058651
 0.         0.         0.01270772 0.01173021 0.0058651  0.0058651
 0.00977517 0.0058651  0.         0.        ]",0.2570869990224828,"[ 1.         -1.          0.9997949   1.         -0.99989563 -1.
  1.         -1.          1.          0.99994427  0.9998565  -1.
  0.9999763   1.         -0.999759    0.9999431  -0.9998394  -1.
  0.9999533   0.999945    1.         -0.9999595   1.          0.99987566
 -1.         -1.          0.9996913  -1.          0.99993765  0.99987507
 -0.9998611  -1.         -1.         -0.9997411   0.9999356  -0.9999615
  1.         -1.          1.         -1.          1.         -0.99906963
  1.         -0.99988484  1.         -0.9999209   1.          0.99987
 -0.9999222   1.          0.9998281   1.         -0.9999308   1.
  1.         -0.9999999   1.         -0.9998647   0.99973005  0.9998423
  0.99998075  0.99900794 -1.          1.        ]"
20181003-130028,"[0.00195503 0.00391007 0.02737048 0.0058651  0.00488759 0.00391007
 0.00293255 0.00391007 0.00195503 0.00391007 0.02737048 0.0058651
 0.00488759 0.00391007 0.00293255 0.00391007 0.00195503 0.00391007
 0.02737048 0.0058651  0.00488759 0.00391007 0.00293255 0.00391007
 0.00195503 0.00391007 0.02737048 0.0058651  0.00488759 0.00391007
 0.00293255 0.00391007 0.00195503 0.00391007 0.02737048 0.0058651
 0.00488759 0.00391007 0.00293255 0.00391007]",0.27370478983382196,"[ 1.         -1.          0.9998884   1.         -0.99994886 -1.
  1.         -1.          1.          0.9999182   0.9999509  -1.
  0.99998784  1.         -0.999791    0.9999613  -0.99988353 -1.
  0.99995476  0.99997425  1.         -0.9999491   1.          0.99993247
 -1.         -1.          0.99983305 -1.          0.9999636   0.99988914
 -0.9999155  -1.         -1.         -0.9998247   0.99996424 -0.9999831
  1.         -1.          1.         -1.          1.         -0.9993013
  1.         -0.99991447  1.         -0.99992937  1.          0.9998892
 -0.99994314  1.          0.99993855  1.         -0.99996144  1.
  1.         -0.99999994  1.         -0.99986064  0.9999126   0.999813
  0.9999908   0.9987711  -1.          1.        ]"
20181003-130035,"[0.00391007 0.00684262 0.01173021 0.01857283 0.00782014 0.00879765
 0.00684262 0.00782014 0.00391007 0.00684262 0.01173021 0.01857283
 0.00782014 0.00879765 0.00684262 0.00782014 0.00391007 0.00684262
 0.01173021 0.01857283 0.00782014 0.00879765 0.00684262 0.00782014
 0.00977517 0.01075269 0.0058651  0.01075269 0.00782014 0.00879765
 0.         0.         0.00879765 0.00391007 0.05180841 0.01075269
 0.00488759 0.00488759 0.         0.01564027]",0.3714565004887584,"[ 1.         -1.          0.9998625   1.         -0.9999485  -1.
  1.         -1.          1.          0.9998818   0.9999354  -1.
  0.99997     1.         -0.99979335  0.999948   -0.9999127  -1.
  0.9999016   0.9999658   1.         -0.9999356   1.          0.9998875
 -1.         -1.          0.9997121  -1.          0.9999581   0.99990183
 -0.99990076 -1.         -1.         -0.99981564  0.9999306  -0.9999828
  1.         -1.          1.         -1.          1.         -0.9994388
  1.         -0.9999277   1.         -0.99988616  1.          0.99990463
 -0.9999367   1.          0.9999219   1.         -0.99994904  1.
  1.         -0.9999998   1.         -0.999676    0.99990463  0.9997956
  0.9999843   0.9992664  -1.          1.        ]"
20181003-130036,"[0.00879765 0.00488759 0.01759531 0.00977517 0.01075269 0.00879765
 0.         0.         0.00879765 0.00488759 0.01759531 0.00977517
 0.01075269 0.00879765 0.         0.         0.01661779 0.00293255
 0.06549365 0.03128055 0.         0.00488759 0.         0.
 0.0058651  0.02346041 0.11241447 0.02150538 0.         0.00293255
 0.         0.00488759 0.03128055 0.00391007 0.12707722 0.01564027
 0.01466276 0.01173021 0.00097752 0.        ]",0.6187683284457477,"[ 1.         -1.          0.99990517  1.         -0.99997175 -1.
  1.         -1.          1.          0.9991719   0.99997413 -1.
  0.99996907  1.         -0.99963015  0.99989116 -0.99992657 -1.
  0.99989045  0.99997145  1.         -0.99985427  1.          0.9997975
 -1.         -1.          0.9996572  -1.          0.9999578   0.9998194
 -0.999899   -1.         -1.         -0.99950725  0.9998342  -0.9999907
  1.         -1.          1.         -1.          1.         -0.9997057
  1.         -0.9999199   1.         -0.9998292   1.          0.9996992
 -0.9996581   1.          0.999965    1.         -0.99994236  1.
  1.         -1.          1.         -0.99941117  0.9999518   0.9990939
  0.99998647  0.99890196 -1.          1.        ]"
20181003-130038,"[0.00293255 0.01075269 0.16031281 0.00879765 0.01075269 0.00782014
 0.00195503 0.00684262 0.00097752 0.00097752 0.17399804 0.02541544
 0.01075269 0.00782014 0.00097752 0.00293255 0.00097752 0.00097752
 0.17399804 0.02541544 0.01075269 0.00782014 0.00097752 0.00293255
 0.00097752 0.00097752 0.17399804 0.02541544 0.01075269 0.00782014
 0.00097752 0.00293255 0.00097752 0.00097752 0.17399804 0.02541544
 0.01075269 0.00782014 0.00097752 0.00293255]",1.1055718475073313,"[ 1.         -1.          0.9999974   1.         -0.999999   -1.
  1.         -1.          1.          0.99978596  0.9999998  -1.
  1.          1.         -0.9999287   0.9999978  -0.9999977  -1.
  0.9999989   0.9999998   1.         -0.99999213  1.          0.99999803
 -1.         -1.          0.9999985  -1.          0.99999905  0.9999814
 -0.9999945  -1.         -1.         -0.9998608   0.9999976  -1.
  1.         -1.          1.         -1.          1.         -0.99995524
  1.         -0.9999837   1.         -0.9999939   1.          0.9998448
 -0.99986905  1.          0.9999997   1.         -0.99999624  1.
  1.         -1.          1.         -0.99998975  0.99999976  0.9998849
  1.0000001   0.99406207 -1.          1.        ]"
20181003-130040,"[0.00097752 0.00097752 0.17399804 0.02541544 0.01075269 0.00782014
 0.00097752 0.00293255 0.00097752 0.00097752 0.17399804 0.02541544
 0.01075269 0.00782014 0.00097752 0.00293255 0.00097752 0.00097752
 0.02248289 0.02639296 0.         0.00195503 0.01564027 0.01466276
 0.00097752 0.00097752 0.00097752 0.01075269 0.01564027 0.00977517
 0.02639296 0.02932551 0.00097752 0.00293255 0.02150538 0.02150538
 0.00195503 0.         0.01564027 0.03128055]",0.7214076246334308,"[ 0.35622206  0.8899698   0.34894472  0.21883382  0.8132318   0.5590897
  0.5009165   0.54505956  0.29955658  0.7102478  -0.4630027   0.3146903
  0.7552695  -0.18719956  0.6407037   0.88388735  0.6734157   0.16001038
 -0.38701794 -0.28300178  0.989588   -0.5865813   0.32862446 -0.3594314
  0.93465364  0.21242352  0.960779   -0.6326911   0.6260656  -0.34909582
  0.4458677   0.72929776 -0.8605907  -0.19004923 -0.7812621   0.38680118
 -0.65967065 -0.8833647   0.20963235 -0.8082621   0.3298285   0.3508
 -0.99146533 -0.9048209   0.5427633  -0.674404    0.31508425 -0.95848674
 -0.69963527 -0.8098386  -0.14734702  0.4116973   0.60495    -0.05574384
 -0.34303144 -0.48357728  0.65923357 -0.07177599  0.12778036  0.5835516
 -0.10592464  0.44817257 -0.07010911  0.59978133]"
20181003-130042,"[0.0058651  0.00977517 0.00488759 0.00488759 0.00488759 0.00195503
 0.00488759 0.         0.0058651  0.00977517 0.00488759 0.00488759
 0.00488759 0.00195503 0.00488759 0.         0.0058651  0.00977517
 0.00488759 0.00488759 0.00488759 0.00195503 0.00488759 0.
 0.0058651  0.00977517 0.00488759 0.00488759 0.00488759 0.00195503
 0.00488759 0.         0.00684262 0.00684262 0.00195503 0.0058651
 0.00488759 0.08113392 0.09775171 0.00097752]",0.35483870967741926,"[ 1.         -1.          0.9999284   1.         -0.99994695 -0.9999998
  1.         -1.          1.          0.99992436  0.9999334  -1.
  0.999983    1.         -0.9998859   0.9999163  -0.99989355 -1.
  0.99993706  0.9999544   1.         -0.999951    1.          0.9998239
 -1.         -1.          0.9998511  -1.          0.99987465  0.9999626
 -0.9999255  -1.         -1.         -0.9998779   0.99990875 -0.9999778
  1.         -1.          1.         -1.          1.         -0.9995357
  1.         -0.99996465  1.         -0.99993366  1.          0.9998165
 -0.99984777  1.          0.99989796  1.         -0.99990636  1.
  1.         -0.9999999   1.         -0.9998973   0.99994296  0.9998925
  0.9999792   0.9986978  -1.          1.        ]"
20181003-130043,"[0.01075269 0.0058651  0.00977517 0.00391007 0.00195503 0.0459433
 0.00391007 0.00293255 0.01075269 0.0058651  0.00977517 0.00391007
 0.00195503 0.0459433  0.00391007 0.00293255 0.01075269 0.0058651
 0.00977517 0.00391007 0.00195503 0.0459433  0.00391007 0.00293255
 0.01075269 0.0058651  0.00977517 0.00391007 0.00195503 0.0459433
 0.00391007 0.00293255 0.01075269 0.0058651  0.00977517 0.00391007
 0.00195503 0.0459433  0.00391007 0.00293255]",0.4252199413489735,"[-0.5499198   0.8854199  -0.11343888  0.52997285  0.7606296  -0.5632262
  0.57683724 -0.0016234  -0.0521927   0.57343596  0.01547767  0.8943602
  0.9998551  -0.76064384  0.1688226  -0.8148396   0.00738528  0.13778341
  0.4081757   0.8366221   0.3806107  -0.21694054 -0.5255727  -0.08165103
 -0.5165117   0.6844968  -0.16647987 -0.76520646  0.5640796   0.5446621
 -0.49686503 -0.62411356  0.5039073   0.3368604  -0.2635388   0.20313658
 -0.24802195  0.00713994 -0.5473026  -0.6917773  -0.7276544  -0.22305016
 -0.22516821  0.1007062   0.9447719   0.40163955  0.87260455  0.1244295
 -0.6989705  -0.19360404 -0.3510652   0.62398404  0.4760937   0.6737357
 -0.68537754  0.43937397 -0.12465262  0.7177428   0.7520222   0.30483326
  0.3392937   0.34229353 -0.20186557  0.3680197 ]"
20181003-130044,"[0.00195503 0.00097752 0.00293255 0.00879765 0.00782014 0.01173021
 0.00293255 0.00391007 0.00879765 0.00097752 0.00293255 0.01955034
 0.01466276 0.01466276 0.00684262 0.00293255 0.00195503 0.01661779
 0.00391007 0.00879765 0.01759531 0.09384164 0.00097752 0.00488759
 0.00391007 0.00684262 0.         0.00391007 0.01075269 0.06940371
 0.         0.         0.00391007 0.00684262 0.         0.00391007
 0.01759531 0.08406647 0.         0.        ]",0.472140762463343,"[ 1.         -1.          0.9990525   1.         -0.99928325 -0.9999999
  1.         -1.          1.          0.9997983   0.99974877 -1.
  0.9998685   1.         -0.99971986  0.9998722  -0.99949694 -1.
  0.99993706  0.9998189   1.         -0.99994224  1.          0.99953485
 -1.         -1.          0.9994289  -1.          0.9999355   0.9998366
 -0.99957335 -1.         -1.         -0.99986756  0.9998824  -0.9999213
  1.         -1.          1.         -1.          1.         -0.9983219
  1.         -0.9998861   1.         -0.9998714   1.          0.99963284
 -0.99982274  1.          0.99928486  1.         -0.9999377   1.
  1.         -0.99999964  1.         -0.9995141   0.9988795   0.9998432
  0.9999365   0.99956125 -1.          1.        ]"
20181003-130045,"[0.00391007 0.00684262 0.         0.00391007 0.01759531 0.08406647
 0.         0.         0.00391007 0.00684262 0.         0.00391007
 0.01759531 0.08406647 0.         0.         0.00391007 0.00684262
 0.         0.00391007 0.01759531 0.08406647 0.         0.
 0.00391007 0.00684262 0.         0.00391007 0.01759531 0.08406647
 0.         0.         0.00391007 0.00684262 0.         0.00391007
 0.01759531 0.08406647 0.         0.        ]",0.5816226783968719,"[-0.00367267 -0.00603077  0.81786054 -0.90141165 -0.46579173 -0.03745568
  0.7594857   0.64864683  0.13566679  0.27548236 -0.11627601  0.84731203
  0.91930795 -0.02220617  0.9429972   0.8808961   0.24731709  0.87644184
  0.22906075  0.516499    0.6244594   0.19064033  0.7601922   0.30072126
  0.13025273 -0.66000587 -0.8656124   0.38332313  0.4147159  -0.13303655
  0.72517115  0.30057564  0.89356726  0.24186371  0.7716973  -0.12362582
 -0.28318748 -0.9741831   0.6097227   0.5855957  -0.89483905 -0.72928166
 -0.2321081  -0.6828145   0.5806157  -0.74805766 -0.734615    0.5037755
 -0.01674663 -0.8595485  -0.3583     -0.32103822 -0.1195292   0.46233687
 -0.95683074  0.10498071  0.3770998  -0.45716143 -0.21540962  0.3155174
  0.3924168   0.5709866   0.8430271  -0.2514218 ]"
