Time,Observation,Reward,Action
20180924-150010,"[0.0058651  0.00097752 0.00293255 0.00488759 0.         0.
 0.0058651  0.00195503 0.00293255 0.         0.0058651  0.00782014
 0.         0.         0.0058651  0.02150538 0.00293255 0.00391007
 0.00488759 0.00293255 0.         0.         0.00488759 0.
 0.00195503 0.00488759 0.01173021 0.00782014 0.         0.
 0.00488759 0.00684262 0.00195503 0.00097752 0.00293255 0.0058651
 0.         0.         0.00195503 0.02639296]",0.16422287390029322,"[ 1.4921736e-03 -2.9613427e-04 -2.8751944e-03  2.6001867e-03
 -1.6011817e-03  2.0166677e-03  2.4886755e-03 -7.1754551e-04
  1.2451820e-03 -2.4534825e-03 -1.0675085e-03  9.6694310e-04
 -1.1106750e-03 -3.9863577e-03 -1.4068647e-03 -1.9508273e-03
  5.6464068e-04  1.6445629e-04  8.6547580e-04 -2.2373029e-03
  3.1144044e-03 -1.5142606e-05 -1.9257497e-04  2.3220779e-05
 -3.2653552e-03  1.8114093e-03 -3.3985326e-04  4.6666539e-03
 -1.1837198e-03  3.2260548e-03 -7.7250623e-04 -5.5144611e-04
 -1.8402374e-03  4.9852446e-04  4.3955460e-04  1.8744308e-03
  6.8632385e-04 -3.1739280e-03  2.1905149e-03  2.3491913e-03
  2.0989187e-03  2.8774681e-04 -5.3586822e-04  2.6796639e-04
  1.8596115e-03  9.1111974e-04  1.9595474e-03 -2.0948800e-04
  4.8315211e-04 -1.2375650e-03 -1.3511315e-03 -7.6394359e-04
  3.9868117e-03  5.8542663e-04 -3.8981793e-04  6.7595986e-04
 -6.5981038e-04  1.9182790e-03 -3.3521440e-03  1.3639648e-03
 -1.9961274e-03 -3.5398654e-03  2.9244358e-03  5.0058872e-03]"
20180924-150026,"[0.01564027 0.         0.01075269 0.00684262 0.         0.
 0.         0.00097752 0.01564027 0.         0.01075269 0.00684262
 0.         0.         0.         0.00097752 0.01564027 0.
 0.01075269 0.00684262 0.         0.         0.         0.00097752
 0.01564027 0.         0.01075269 0.00684262 0.         0.
 0.         0.00097752 0.00097752 0.         0.00879765 0.01368524
 0.         0.         0.0058651  0.00879765]",0.17497556207233622,"[ 1.3521541e-03  1.2259660e-03  3.8712253e-04  9.3196449e-04
 -4.7170933e-04  1.9214228e-03  1.6564939e-03 -3.0935674e-03
 -3.2497366e-04 -2.8327454e-03 -1.0094303e-03  7.6183019e-04
  4.5671131e-04 -2.5476436e-03 -4.7708943e-04 -1.5584435e-03
 -1.0649954e-04 -7.0015877e-04  1.5925703e-03 -1.4656802e-03
  3.1075790e-03 -2.6211983e-03  6.3090445e-04  3.4295380e-04
 -1.3646400e-03  1.7336564e-03  1.8607393e-03  2.5124638e-03
 -2.9663680e-04  1.1441894e-03  7.7741069e-04 -1.4507562e-03
  2.9554433e-04 -1.8905387e-03 -2.2533591e-04  1.8137842e-04
  2.2041705e-03 -2.2816139e-03  3.0191180e-03  1.8404875e-03
  3.5038838e-04 -3.1512358e-05  1.0096162e-04 -8.6139317e-04
  1.7890019e-03  1.7735322e-03  1.0212801e-04 -2.8162671e-03
 -6.8849207e-05 -2.5746206e-04 -1.3126659e-03 -9.5708965e-04
  4.1672620e-03 -3.2353502e-05 -1.3743453e-04  4.6854958e-04
 -6.6285575e-04 -1.0028317e-03 -1.4167981e-03  1.5341730e-03
 -1.7371196e-03 -2.9680918e-03  2.9813545e-03  4.1927658e-03]"
20180924-150037,"[0.00195503 0.00391007 0.00488759 0.01466276 0.         0.
 0.00977517 0.00684262 0.00195503 0.00391007 0.00488759 0.01466276
 0.         0.         0.00977517 0.00684262 0.00195503 0.00391007
 0.00488759 0.01466276 0.         0.         0.00977517 0.00684262
 0.00195503 0.00391007 0.00488759 0.01466276 0.         0.
 0.00977517 0.00684262 0.00195503 0.00391007 0.00488759 0.01466276
 0.         0.         0.00977517 0.00684262]",0.21016617790811332,"[ 3.4008233e-03 -5.5419171e-04 -2.1368160e-03  1.7169181e-03
 -3.7209077e-03  2.1392137e-03  2.9340249e-03 -2.3095312e-03
  9.8929065e-04 -3.3026959e-03 -6.1480136e-04  7.5345958e-04
 -1.8936103e-04 -4.3755020e-03 -2.3241546e-03 -1.8056211e-03
  1.5286640e-03  3.8154403e-04  2.7571644e-03 -1.3526296e-03
  2.7421804e-03 -1.5150881e-04 -7.3921756e-04 -1.2892172e-03
 -1.8461038e-03  3.3086499e-03  3.1931666e-04  2.6213014e-03
 -2.0473476e-03  2.0539495e-03 -8.5719529e-04 -1.9226247e-03
 -5.6737353e-04 -1.1945654e-03  1.6739104e-04  3.1374670e-03
  2.3910238e-03 -4.8458306e-03  7.2630926e-04  2.3419240e-03
  6.2366005e-04  2.5521297e-04 -1.8034836e-03 -2.0647845e-04
  1.2725573e-03  2.0749252e-03  2.7819895e-03  6.7730602e-05
 -7.1208784e-04 -8.9633383e-04 -1.3202385e-03  3.7766187e-04
  1.9618697e-03  1.2675915e-03  1.7367714e-04  1.2438348e-03
 -1.3543044e-03  1.4242249e-03 -1.3625042e-03  2.5468314e-04
 -6.1235426e-04 -2.9926449e-03  3.8198091e-03  5.7310020e-03]"
20180924-150037,"[0.         0.         0.00879765 0.00782014 0.         0.
 0.0058651  0.00684262 0.         0.         0.00879765 0.00782014
 0.         0.         0.0058651  0.00684262 0.         0.
 0.00879765 0.00782014 0.         0.         0.0058651  0.00684262
 0.         0.         0.00879765 0.00782014 0.         0.
 0.0058651  0.00684262 0.         0.         0.00879765 0.00782014
 0.         0.         0.0058651  0.00684262]",0.14662756598240467,"[ 2.4954462e-03 -3.5944258e-04 -2.5981145e-03  2.0178992e-03
 -2.3672068e-03  1.6045793e-03  2.7704979e-03 -1.8750211e-04
  8.9330453e-04 -2.1717306e-03 -1.5521816e-03  5.7049468e-04
  3.8889461e-04 -3.5237500e-03 -1.5811712e-03 -2.0895842e-03
  1.0515981e-03  1.0649153e-03  2.2959965e-03 -1.7053463e-03
  2.0021254e-03  7.3374111e-05  8.7303626e-05 -6.1858865e-04
 -2.1733891e-03  2.4138081e-03 -5.2445644e-04  2.4579908e-03
 -1.6276797e-03  1.6223992e-03 -1.2261431e-03 -5.9069571e-04
 -9.2263398e-04 -6.5348414e-04  2.0374134e-07  1.4577260e-03
  1.0758204e-03 -2.4464650e-03  9.6388755e-04  1.2123181e-03
  1.0798947e-03  3.6770487e-04 -8.2799263e-04  9.8508744e-06
  6.2940118e-04  1.5356719e-03  2.3812177e-03  4.8118035e-04
 -2.5450654e-04 -6.4427912e-04 -4.2541311e-04  6.3612062e-04
  1.6834234e-03  1.2090367e-03 -4.3506434e-04  1.0435567e-03
 -5.8091508e-04  7.1745343e-04 -1.7895806e-03  4.2764071e-04
 -8.7877538e-04 -1.2418882e-03  2.5499258e-03  4.3443684e-03]"
20180924-150040,"[0.00097752 0.         0.00782014 0.02150538 0.         0.
 0.02346041 0.01075269 0.00391007 0.         0.01368524 0.01173021
 0.         0.         0.02346041 0.01075269 0.0342131  0.00684262
 0.00293255 0.00293255 0.         0.         0.00097752 0.00293255
 0.0342131  0.00684262 0.00293255 0.00293255 0.         0.
 0.00879765 0.01466276 0.0342131  0.00684262 0.00293255 0.00293255
 0.         0.         0.00879765 0.01466276]",0.31964809384164217,"[-0.43314236 -0.5859576  -0.7533204   0.3446316   0.9527526   0.9173245
  0.5601406   0.6937064   0.8897621   0.8591123  -0.8608224  -0.9527584
  0.48925424  0.05890764 -0.4655638  -0.22295973  0.08085641  0.5063773
  0.02195743  0.88718694 -0.33508062 -0.39012575  0.9592702   0.23977317
  0.43884504  0.364229    0.7648478   0.30387902  0.12121443 -0.5098765
  0.18293963 -0.5429579   0.3448001   0.527038   -0.58675385  0.9703369
  0.6766857   0.23162709 -0.14674392  0.6778246   0.24241482  0.6571946
  0.2888377  -0.17671207  0.7281845   0.04588858  0.62293863 -0.23902135
 -0.7071251  -0.80541676  0.4005828  -0.37397474 -0.6932986  -0.8390664
  0.82189226 -0.04753724 -0.6626777  -0.00373949 -0.38099745 -0.24406506
 -0.524278    0.53316456 -0.98603487 -0.337665  ]"
20180924-150040,"[0.00293255 0.00488759 0.01075269 0.00684262 0.         0.
 0.0058651  0.00879765 0.00293255 0.00488759 0.01075269 0.00684262
 0.         0.         0.0058651  0.00879765 0.00293255 0.00488759
 0.01075269 0.00684262 0.         0.         0.0058651  0.00879765
 0.00293255 0.00488759 0.01075269 0.00684262 0.         0.
 0.0058651  0.00879765 0.00293255 0.00488759 0.01075269 0.00684262
 0.         0.         0.0058651  0.00879765]",0.20039100684261968,"[ 2.87724775e-03 -1.21464094e-04 -2.94795656e-03  2.52328557e-03
 -2.80128559e-03  1.65987702e-03  3.46714910e-03 -2.38408087e-04
  8.41791043e-04 -2.37642089e-03 -1.52791291e-03  7.40676769e-04
 -3.00934335e-04 -4.91468934e-03 -2.03782669e-03 -1.99735863e-03
  7.79175083e-04  7.05833139e-04  2.20041373e-03 -1.50747399e-03
  1.61630579e-03  1.27457766e-04 -1.70355619e-04 -5.02890965e-04
 -2.51686177e-03  2.92933360e-03 -2.35450309e-04  2.97474745e-03
 -9.83932521e-04  2.39828881e-03 -1.37847615e-03 -8.44743103e-04
 -9.63295577e-04  1.67131602e-05 -1.20417208e-04  1.93761254e-03
  1.20859162e-03 -2.57756771e-03  9.34823242e-04  2.09236145e-03
  8.77566054e-04  9.46428510e-04 -7.00367149e-04  4.89481958e-04
  1.85376930e-03  1.68099487e-03  2.80878041e-03  2.18210189e-04
 -6.26814202e-04 -2.28777499e-04 -3.21852218e-04  1.12330087e-03
  2.73255119e-03  7.98150199e-04 -4.11533139e-04  9.53523035e-04
 -8.92769312e-04  9.75120463e-04 -2.22506933e-03  1.56714208e-03
 -1.23486959e-03 -2.02352297e-03  3.10068601e-03  4.67876485e-03]"
20180924-150041,"[0.01075269 0.00391007 0.00293255 0.00293255 0.         0.
 0.         0.02248289 0.00097752 0.00097752 0.02052786 0.01173021
 0.         0.         0.02248289 0.00391007 0.00097752 0.00097752
 0.00293255 0.00488759 0.         0.         0.00879765 0.00293255
 0.01173021 0.00684262 0.00293255 0.00488759 0.         0.
 0.00879765 0.00293255 0.01173021 0.00684262 0.00293255 0.00488759
 0.         0.         0.00879765 0.00293255]",0.20136852394916904,"[-0.6935924  -0.03703149  0.6451328   0.9105842   0.546702   -0.715675
 -0.80623364 -0.8563945  -0.60401523 -0.56294996  0.05595829  0.31038314
 -0.8076186  -0.03674489  0.6128385   0.6044542  -0.13227358 -0.3973168
 -0.82831615  0.4572248   0.00585468 -0.64647764 -0.18046758 -0.3909027
  0.87799025  0.8360737   0.7087765  -0.7945257  -0.6094603  -0.41493425
  0.58777404 -0.30119187 -0.46594253  0.3917551  -0.7758997   0.14367455
  0.09393835  0.5894633   0.26909727  0.34087032  0.09644385  0.6487443
 -0.17728429  0.1252641  -0.65400785  0.7010574   0.41294843  0.08906246
  0.4383123   0.9790122  -0.30032438  0.9113085  -0.17791326 -0.04105642
 -0.31950074 -0.8793169  -0.12037512 -0.57104194  0.3633403   0.05740533
 -0.34885007 -0.71964866  0.72373974 -0.03799078]"
20180924-150042,"[0.01173021 0.00684262 0.00293255 0.00488759 0.         0.
 0.00879765 0.00293255 0.01173021 0.00684262 0.00293255 0.00488759
 0.         0.         0.00879765 0.00293255 0.01173021 0.00684262
 0.00293255 0.00488759 0.         0.         0.00879765 0.00293255
 0.01173021 0.00684262 0.00293255 0.00488759 0.         0.
 0.00879765 0.00293255 0.00391007 0.         0.00782014 0.00977517
 0.         0.         0.01857283 0.01075269]",0.2033235581622678,"[ 3.2445507e-03  4.6535566e-05 -4.0806321e-04  1.7704035e-04
 -2.7486212e-03  2.9889082e-03  2.8520559e-03 -3.5071468e-03
  7.8876903e-05 -3.2052812e-03 -2.8964190e-04  2.7054493e-04
 -1.2446661e-04 -3.7313476e-03 -2.1546944e-03 -1.5121720e-03
  1.4919252e-03  4.6440787e-04  1.6052008e-03 -6.3415035e-04
  2.7430146e-03 -4.4129393e-04 -6.8370102e-04  4.6139100e-04
 -1.4089277e-03  2.0074833e-03  1.2351596e-03  3.9185099e-03
 -1.5308391e-03  1.1637231e-03 -5.4132385e-04 -1.8345756e-03
 -7.8775507e-04 -4.5493580e-04  4.1284916e-04  1.1956535e-03
  2.8303682e-03 -3.8739934e-03  9.0718153e-04  2.9600116e-03
  1.2914692e-04 -4.9919798e-04  1.8788225e-04 -1.3208962e-03
  1.7273310e-03  2.1417157e-03  1.7717378e-03 -1.5817615e-03
 -4.2519887e-04 -5.3040631e-04 -1.0158005e-03 -1.7864207e-03
  1.9340236e-03 -1.2354699e-03  6.8963086e-04  4.0386710e-04
 -1.1237686e-03  7.1024220e-04 -1.4317405e-03  5.0349481e-04
 -1.1498973e-03 -3.0007171e-03  3.6665800e-03  4.2717108e-03]"
20180924-150042,"[0.         0.00684262 0.00684262 0.00782014 0.         0.
 0.01564027 0.00977517 0.         0.00684262 0.00488759 0.00782014
 0.         0.         0.00097752 0.00488759 0.00782014 0.00391007
 0.0058651  0.01075269 0.         0.         0.00782014 0.
 0.00782014 0.00391007 0.0058651  0.01075269 0.         0.
 0.00782014 0.         0.00782014 0.00391007 0.0058651  0.01075269
 0.         0.         0.00782014 0.        ]",0.18084066471163238,"[ 2.3112928e-03 -8.5125701e-04 -9.2357644e-05  7.3061319e-04
 -2.4103334e-03  2.4641904e-03  2.9002475e-03 -2.8238404e-03
  3.1389706e-04 -3.0457878e-03 -7.6085835e-04  8.8827760e-04
 -1.0863798e-04 -3.4664660e-03 -1.5530024e-03 -2.5498262e-03
  7.1844098e-04  1.2524989e-04  1.6247372e-03 -1.0434348e-04
  2.4522080e-03 -4.3018351e-04 -3.4142588e-04 -5.7747896e-04
 -1.2601269e-03  1.7962181e-03  1.2433857e-03  2.8827027e-03
 -1.2537149e-03 -2.7792961e-05 -1.3744274e-04 -2.2845287e-03
 -4.9983722e-04 -1.4858287e-03 -1.0863320e-03  1.7220420e-03
  3.0547921e-03 -3.9664079e-03  8.4027654e-04  2.4630721e-03
  3.5009880e-04  1.0903340e-03 -1.2279659e-03 -3.1843016e-04
  1.4906239e-03  1.2086562e-03  1.6929251e-03 -1.5903842e-03
 -5.5227196e-04 -5.9455587e-04 -1.0753492e-03 -4.6054134e-04
  2.5765775e-03  2.0721238e-04  5.8614981e-04  2.6257281e-04
 -1.1129344e-03  4.1055368e-04 -7.2116888e-04  8.9042250e-04
 -4.0697990e-04 -2.0900308e-03  2.6628829e-03  4.2042192e-03]"
20180924-150043,"[0.00782014 0.00391007 0.0058651  0.01075269 0.         0.
 0.00782014 0.         0.00782014 0.00391007 0.0058651  0.01075269
 0.         0.         0.00782014 0.         0.00782014 0.00391007
 0.0058651  0.01075269 0.         0.         0.00782014 0.
 0.00782014 0.00391007 0.0058651  0.01075269 0.         0.
 0.00782014 0.         0.         0.00684262 0.00879765 0.02248289
 0.         0.         0.00293255 0.        ]",0.18572825024437922,"[ 2.51431670e-03  6.80245343e-04 -1.16677955e-04  1.98168229e-04
 -2.72443774e-03  6.49011577e-04  1.59272668e-03 -2.91763316e-03
 -2.69488937e-05 -2.70353537e-03 -5.13779349e-04  1.80820905e-04
  2.29940822e-04 -2.43525393e-03 -1.00429810e-03 -1.57205807e-03
  1.49385410e-03  5.54001017e-04  1.94862229e-03 -6.77176402e-04
  3.46798985e-03 -7.42844364e-04  2.28001751e-04 -7.18978990e-04
 -9.71221656e-04  2.60610250e-03  1.62147370e-03  1.29790744e-03
 -1.26253359e-03  8.15417792e-04  4.18260570e-05 -1.68800273e-03
  1.01796864e-03 -1.71823346e-03  7.18133058e-04  1.20445807e-03
  2.25466047e-03 -3.27982614e-03  1.68533716e-03  1.41761778e-03
  5.68496413e-04  4.69970924e-04 -1.39349769e-03 -1.55947602e-03
  7.91638624e-04  1.86399941e-03  7.32471759e-04 -1.26418448e-03
 -2.58782209e-04 -1.27535744e-03 -9.19878250e-04 -5.51146106e-04
  1.13349257e-03  5.25199110e-04  9.68083532e-06  1.27427361e-03
 -3.34383039e-05  3.74005613e-04 -1.02923159e-03 -2.89196265e-04
 -1.52606179e-03 -2.67224712e-03  2.82986136e-03  4.05935477e-03]"
