Time,Observation,Reward,Action
20180927-150010,"[0.00195503 0.00195503 0.00782014 0.01075269 0.         0.
 0.00488759 0.00097752 0.00195503 0.01466276 0.00488759 0.00782014
 0.         0.         0.00293255 0.         0.00488759 0.00684262
 0.00488759 0.00782014 0.         0.         0.00195503 0.00391007
 0.         0.00097752 0.00684262 0.01270772 0.         0.
 0.00293255 0.00391007 0.         0.00097752 0.00684262 0.01270772
 0.         0.         0.01661779 0.        ]",0.15542521994134895,"[ 0.9999924  -0.99999535 -0.9999987   0.9998928   1.         -0.9999328
  1.         -0.9999991   0.9999874  -0.9999994  -0.9999978  -0.99999964
 -0.99999493  1.          0.9999999  -0.9994337  -0.99999845 -0.9995403
  0.9999702  -1.          1.         -0.99999946  0.999933   -0.9999992
 -0.9999977  -1.         -0.999985   -0.9999995  -0.99999785  0.99999917
  1.         -0.9999995  -0.99999917  0.9999988  -0.99996877  0.9999998
  1.         -0.9999999   0.99999607 -0.9999998   0.999968    0.9999994
  1.          0.99878675  1.         -0.9999827   0.99999875 -0.9999369
  1.          1.         -1.          1.          0.99999684  1.
  1.         -0.9999999   0.99999917 -1.         -0.9999467   0.99999964
 -0.9999983   0.9999982  -1.          0.9999973 ]"
20180927-150025,"[0.00488759 0.00391007 0.0058651  0.00782014 0.         0.
 0.00097752 0.         0.         0.00977517 0.01759531 0.02346041
 0.         0.         0.         0.0058651  0.         0.00977517
 0.00195503 0.00293255 0.         0.         0.         0.0058651
 0.00391007 0.00097752 0.00195503 0.00293255 0.         0.
 0.02248289 0.02150538 0.00195503 0.00488759 0.02443793 0.03323558
 0.         0.         0.02541544 0.02443793]",0.26881720430107525,"[ 0.99999595 -0.99999434 -0.99999905  0.9998648   1.         -0.99996394
  1.         -0.99999946  0.99999446 -0.99999976 -0.9999982  -0.9999997
 -0.9999959   1.          0.99999976 -0.9996319  -0.99999905 -0.9994696
  0.99996924 -0.9999998   1.         -0.99999964  0.99991775 -0.9999997
 -0.9999982  -1.         -0.9999904  -0.9999998  -0.99999875  0.99999964
  1.         -0.9999997  -0.9999994   0.9999994  -0.9999817   0.9999999
  1.         -0.99999976  0.9999968  -0.9999999   0.99998105  0.99999946
  1.          0.999112    0.9999998  -0.9999832   0.99999964 -0.9999465
  1.          1.         -1.          1.          0.99999803  1.
  1.         -0.99999994  0.9999993  -1.         -0.99990225  0.9999999
 -0.99999875  0.9999989  -1.          0.999998  ]"
20180927-150037,"[0.00391007 0.00097752 0.00488759 0.00684262 0.         0.
 0.00097752 0.01857283 0.01075269 0.00782014 0.02346041 0.02346041
 0.         0.         0.00488759 0.00293255 0.00097752 0.
 0.02346041 0.02346041 0.         0.         0.         0.
 0.01075269 0.01564027 0.00684262 0.01270772 0.         0.
 0.02541544 0.02346041 0.00293255 0.01466276 0.01075269 0.01661779
 0.         0.         0.         0.        ]",0.2971652003910068,"[ 0.9999965  -0.9999966  -0.9999996   0.99991477  1.         -0.9999609
  1.         -0.99999964  0.9999938  -0.99999964 -0.9999994  -0.9999999
 -0.99999774  1.          0.99999976 -0.9995961  -0.9999994  -0.99969137
  0.99998635 -1.          1.         -0.9999999   0.99995726 -0.9999997
 -0.99999905 -1.         -0.9999926  -0.9999999  -0.99999917  0.99999964
  1.         -0.9999999  -0.9999996   0.9999996  -0.9999788   1.0000001
  1.         -0.9999998   0.99999875 -0.9999999   0.99998754  0.99999976
  1.          0.9995      1.         -0.9999902   0.9999997  -0.9999672
  1.          1.         -1.          1.          0.99999833  1.
  1.         -1.          0.9999995  -1.         -0.99997586  0.9999999
 -0.99999934  0.99999934 -1.          0.9999989 ]"
20180927-150039,"[0.01955034 0.00977517 0.01173021 0.01368524 0.         0.
 0.0058651  0.00391007 0.01368524 0.00782014 0.01173021 0.01368524
 0.         0.         0.0058651  0.00391007 0.00195503 0.01368524
 0.00977517 0.01270772 0.         0.         0.00293255 0.00097752
 0.00195503 0.00684262 0.01173021 0.028348   0.         0.
 0.00293255 0.00879765 0.00977517 0.00684262 0.01759531 0.01857283
 0.         0.         0.00293255 0.        ]",0.2795698924731182,"[ 0.9706684  -0.40040752 -0.7169551   0.50508565  0.36995083 -0.00135404
  0.85583967  0.82071507  0.15777849  0.4775621   0.1879254   0.0912274
 -0.9525468  -0.88851964  0.7205397  -0.76517195  0.8395867  -0.01527094
  0.6721802   0.26821572 -0.48668045  0.15098904 -0.61390257 -0.43763143
 -0.8856789  -0.06831204 -0.6042959   0.3541858   0.3085083   0.19897908
  0.17816854  0.79349357 -0.03819788  0.80639356 -0.77952427  0.8763104
  0.10061114  0.43061188  0.6902612  -0.5676734  -0.4298648   0.7081042
 -0.26553127 -0.5851103  -0.5466644   0.81544083 -0.37102544 -0.43204784
 -0.7243325  -0.01608868  0.077812   -0.93023264 -0.5930245  -0.11746198
  0.33876586 -0.690476    0.08912722  0.8146296   0.09019145 -0.7439368
  0.1034357   0.9713017  -0.22297065 -0.99166   ]"
20180927-150040,"[0.01075269 0.01661779 0.00684262 0.00782014 0.         0.
 0.00488759 0.0058651  0.         0.00488759 0.00782014 0.00684262
 0.         0.         0.01368524 0.01173021 0.         0.00488759
 0.00879765 0.02541544 0.         0.         0.00879765 0.02541544
 0.00391007 0.01368524 0.00782014 0.00684262 0.         0.
 0.         0.         0.00391007 0.01368524 0.00488759 0.00782014
 0.         0.         0.         0.        ]",0.23362658846529807,"[ 0.9999929  -0.9999977  -0.9999992   0.99994826  1.         -0.99993265
  1.         -0.9999997   0.9999834  -0.9999995  -0.99999833 -0.9999998
 -0.9999974   0.99999994  0.99999964 -0.99951017 -0.99999875 -0.9997192
  0.9999824  -0.9999999   1.         -0.99999964  0.9999659  -0.9999994
 -0.9999982  -1.         -0.9999864  -0.9999997  -0.99999815  0.99999917
  1.         -0.99999976 -0.9999992   0.9999988  -0.9999729   0.9999999
  1.         -0.9999999   0.9999975  -0.99999976  0.9999714   0.99999934
  1.          0.9990539   1.         -0.99998814  0.9999984  -0.99996173
  1.          1.         -1.          1.          0.99999726  1.
  1.         -0.99999994  0.99999964 -1.         -0.9999709   0.99999994
 -0.9999989   0.9999986  -1.          0.9999985 ]"
20180927-150042,"[0.00293255 0.         0.00977517 0.01173021 0.         0.
 0.         0.         0.00293255 0.         0.00391007 0.00977517
 0.         0.         0.01075269 0.02639296 0.00293255 0.0058651
 0.00782014 0.00684262 0.         0.         0.01075269 0.02639296
 0.01173021 0.00097752 0.00782014 0.00684262 0.         0.
 0.00293255 0.         0.01075269 0.00097752 0.00879765 0.00879765
 0.         0.         0.01564027 0.0058651 ]",0.21994134897360695,"[-0.14009376 -0.49152747  0.29392722  0.1312355  -0.15079322  0.06578288
 -0.5060848   0.98812246  0.13073495  0.32483724 -0.2183281  -0.5519169
  0.84770966  0.6838805  -0.33016324 -0.47680488 -0.17640355 -0.9656067
  0.00107702  0.7274153  -0.3725821  -0.20415105 -0.18084295 -0.09170727
 -0.8781914   0.7416872   0.8536054   0.69176567  0.5100196  -0.18589264
 -0.2248505   0.53479624  0.021549    0.03587629  0.09377847 -0.6070906
  0.05661386 -0.51673096  0.6670377  -0.06393469 -0.6482096   0.64456683
  0.07015567 -0.21815863  0.63045084 -0.5135312   0.8420075  -0.892831
  0.06355701  0.32775384  0.766386    0.13480671 -0.31960806  0.81102544
  0.3874618  -0.67203516 -0.29236206  0.587254    0.6781804  -0.80897003
  0.42595956  0.6409997  -0.99992806  0.38161635]"
20180927-150043,"[0.00293255 0.00488759 0.00391007 0.0058651  0.         0.
 0.00488759 0.00293255 0.02150538 0.00977517 0.01173021 0.01466276
 0.         0.         0.00488759 0.00391007 0.00195503 0.01661779
 0.01173021 0.01075269 0.         0.         0.         0.
 0.00097752 0.01368524 0.00684262 0.00977517 0.         0.
 0.00097752 0.00488759 0.00097752 0.01368524 0.01173021 0.00879765
 0.         0.         0.01173021 0.00293255]",0.21994134897360695,"[ 0.99999505 -0.99999374 -0.99999934  0.9998649   1.         -0.9999581
  1.         -0.9999994   0.9999913  -0.9999997  -0.9999986  -0.99999976
 -0.99999595  0.9999998   1.         -0.99951494 -0.9999988  -0.9996408
  0.9999778  -1.          1.         -0.9999997   0.999936   -0.9999996
 -0.99999833 -1.         -0.9999893  -0.9999998  -0.9999986   0.9999995
  1.         -0.99999946 -0.9999994   0.9999994  -0.99997646  0.99999976
  1.         -0.9999998   0.9999979  -0.99999976  0.9999774   0.9999997
  1.          0.99923134  0.9999998  -0.9999844   0.99999934 -0.999941
  1.          1.         -0.99999994  1.          0.999998    1.
  1.         -0.9999998   0.99999946 -1.         -0.9999584   0.9999999
 -0.9999989   0.9999989  -1.          0.9999977 ]"
20180927-150044,"[0.0058651  0.00488759 0.00391007 0.00782014 0.         0.
 0.00097752 0.00391007 0.00293255 0.01075269 0.00391007 0.00782014
 0.         0.         0.00097752 0.00391007 0.         0.00488759
 0.00195503 0.00097752 0.         0.         0.00684262 0.02541544
 0.00391007 0.01661779 0.00684262 0.00879765 0.         0.
 0.0058651  0.00977517 0.00195503 0.00293255 0.00684262 0.01270772
 0.         0.         0.00293255 0.0058651 ]",0.18279569892473113,"[ 0.99999255 -0.9999938  -0.99999905  0.9998851   1.         -0.9999369
  1.         -0.99999934  0.99998635 -0.99999946 -0.9999979  -0.99999964
 -0.9999964   1.          0.99999976 -0.99946254 -0.9999982  -0.99947184
  0.9999688  -0.9999999   1.         -0.9999995   0.9999217  -0.99999934
 -0.9999974  -1.         -0.9999848  -0.99999976 -0.9999971   0.99999917
  0.99999994 -0.9999995  -0.99999917  0.9999987  -0.9999702   0.9999998
  1.         -0.99999976  0.99999785 -0.9999998   0.99996495  0.9999995
  1.          0.99873334  0.99999976 -0.99998546  0.9999989  -0.9999301
  1.          1.         -1.          1.          0.9999965   1.
  1.         -0.9999999   0.9999994  -0.99999994 -0.99995923  0.9999998
 -0.9999985   0.9999984  -1.          0.9999976 ]"
20180927-150045,"[0.00488759 0.01270772 0.01270772 0.01075269 0.         0.
 0.00195503 0.0058651  0.00488759 0.01270772 0.01759531 0.01759531
 0.         0.         0.00195503 0.0058651  0.0058651  0.
 0.0058651  0.0058651  0.         0.         0.00391007 0.00782014
 0.         0.00391007 0.02443793 0.028348   0.         0.
 0.00391007 0.00782014 0.         0.00782014 0.02541544 0.02737048
 0.         0.         0.00684262 0.00782014]",0.28250244379276634,"[ 0.999992   -0.9999951  -0.99999905  0.99991786  1.         -0.99994165
  1.         -0.9999995   0.999989   -0.9999999  -0.99999726 -0.9999995
 -0.9999965   0.9999998   0.9999999  -0.99959534 -0.9999987  -0.9995045
  0.9999726  -0.9999999   1.         -0.9999995   0.9999444  -0.99999946
 -0.99999803 -1.         -0.99998546 -0.9999996  -0.99999744  0.9999991
  1.         -0.9999997  -0.99999917  0.99999917 -0.9999774   0.9999998
  1.         -0.9999999   0.9999962  -0.9999999   0.99996936  0.99999934
  1.          0.9988468   1.         -0.9999864   0.9999989  -0.9999593
  1.          1.         -0.9999999   1.          0.9999971   1.
  1.         -0.9999999   0.99999946 -1.         -0.99995005  0.99999976
 -0.9999985   0.9999984  -1.          0.99999833]"
20180927-150046,"[0.00488759 0.         0.02737048 0.02639296 0.         0.
 0.00684262 0.0058651  0.00488759 0.         0.02052786 0.03030303
 0.         0.         0.00195503 0.00293255 0.         0.
 0.02052786 0.03030303 0.         0.         0.00195503 0.00293255
 0.00195503 0.01270772 0.01857283 0.02052786 0.         0.
 0.0058651  0.00782014 0.00977517 0.         0.01075269 0.01857283
 0.         0.         0.00293255 0.        ]",0.2971652003910068,"[ 0.99999547 -0.99999744 -0.9999994   0.9999252   1.         -0.9999472
  1.         -0.99999976  0.9999915  -0.9999998  -0.9999985  -0.9999999
 -0.9999958   1.          0.9999999  -0.9995029  -0.9999991  -0.99979544
  0.9999872  -0.9999998   1.         -0.99999976  0.9999705  -0.9999997
 -0.99999905 -1.         -0.99998826 -0.9999998  -0.99999905  0.9999996
  1.         -0.9999998  -0.9999996   0.99999946 -0.99998003  0.9999999
  1.         -0.9999999   0.99999636 -1.          0.99998164  0.99999964
  1.          0.9994681   1.         -0.99998593  0.9999994  -0.9999722
  1.          1.         -1.0000001   1.          0.9999982   1.
  1.         -1.          0.9999995  -1.         -0.9999539   1.
 -0.99999905  0.99999875 -1.          0.99999845]"
