Time,Occupancy
125.4087802587646,2
313.52195064691153,2
501.6351210350584,2
689.7482914232054,2
877.8614618113522,2
1065.9746321994992,2
1254.0878025876461,2
1442.200972975793,2
1630.3141433639398,2
1818.4273137520868,2
2006.5404841402335,2
2194.6536545283807,2
2382.766824916528,2
2570.8799953046746,2
2758.993165692821,2
2947.106336080968,2
3135.219506469115,2
3323.332676857262,2
3511.445847245409,2
3699.559017633556,2
3887.672188021703,2
4075.78535840985,2
4263.898528797997,2
4452.011699186143,2
4640.124869574291,2
4828.238039962437,2
5016.351210350585,2
5204.464380738731,2
5392.577551126879,2
5580.690721515024,2
5768.803891903172,2
5956.91706229132,2
6145.030232679465,2
6333.143403067614,2
6521.256573455759,2
6709.369743843908,2
6897.482914232053,2
7085.5960846202015,2
7273.709255008347,2
7461.8224253964945,2
7649.935595784641,2
7838.048766172787,2
8026.161936560935,2
8214.275106949082,2
8402.388277337228,2
8590.501447725375,2
8778.614618113523,2
8966.72778850167,2
9154.840958889816,2
9342.954129277963,2
9531.067299666109,2
9719.180470054258,1
9907.293640442404,2
10095.406810830551,2
10283.519981218698,2
10471.633151606844,2
10659.746321994991,2
10847.859492383139,1
11035.972662771286,1
11224.085833159432,2
11412.199003547581,2
11600.312173935728,2
11788.425344323872,2
11976.538514712021,2
12164.651685100169,2
12352.764855488313,2
12540.87802587646,2
12728.991196264607,1
12917.104366652757,1
13105.2175370409,1
13293.330707429048,1
13481.443877817195,1
13669.557048205344,1
13857.670218593488,1
14045.783388981636,1
14233.896559369785,1
14422.009729757932,1
14610.122900146076,1
14798.236070534223,1
14986.349240922369,1
15174.462411310518,1
15362.575581698664,1
15550.688752086811,1
15738.80192247496,1
15926.915092863102,1
16115.028263251252,1
16303.1414336394,1
16491.254604027545,1
16679.367774415692,1
16867.48094480384,1
17055.594115191987,1
17243.707285580134,1
17431.82045596828,1
17619.933626356426,1
17808.046796744573,1
17996.15996713272,1
18184.273137520868,1
18372.38630790901,1
18560.499478297163,1
18748.61264868531,1
18936.725819073457,1
19124.838989461598,1
19312.952159849752,2
19501.065330237896,1
19689.178500626043,1
19877.29167101419,1
20065.404841402342,1
20253.51801179049,1
20441.63118217863,1
20629.744352566773,1
20817.857522954924,1
21005.970693343068,1
21194.08386373122,1
21382.197034119366,1
21570.310204507517,1
21758.423374895658,1
21946.536545283805,1
22134.649715671952,1
22322.762886060096,1
22510.876056448247,1
22698.9892268364,1
22887.102397224546,1
23075.21556761269,1
23263.328738000833,1
23451.44190838898,1
23639.555078777128,1
23827.66824916528,1
24015.781419553423,1
24203.894589941567,1
24392.00776032972,1
24580.12093071786,3
24768.234101106013,1
24956.34727149416,1
25144.460441882304,2
25332.573612270447,3
25520.6867826586,2
25708.799953046742,2
25896.913123434893,2
26085.02629382304,2
26273.13946421118,2
26461.252634599325,2
26649.36580498748,3
26837.47897537563,2
27025.592145763774,2
27213.705316151918,2
27401.81848654006,2
27589.931656928213,2
27778.044827316357,2
27966.157997704508,2
28154.27116809265,2
28342.384338480802,2
28530.49750886895,2
28718.61067925709,2
28906.72384964524,2
29094.83702003339,2
29282.95019042154,2
29471.063360809683,2
29659.17653119783,2
29847.289701585978,2
30035.40287197412,2
30223.51604236227,2
30411.629212750417,2
30599.742383138564,2
30787.855553526715,2
30975.968723914862,2
31164.081894303006,3
