Time,Observation,Reward,Action
20180926-150049,"[0.30009775 0.00097752 0.01270772 0.00097752 0.00488759 0.00293255
 0.00879765 0.02248289 0.30400782 0.00782014 0.01075269 0.00684262
 0.00293255 0.01270772 0.00195503 0.00097752 0.30400782 0.00782014
 0.00977517 0.01857283 0.00684262 0.00977517 0.00782014 0.00977517
 0.30596285 0.01075269 0.00879765 0.01955034 0.00684262 0.00977517
 0.00977517 0.01759531 0.29912023 0.00097752 0.00097752 0.00097752
 0.00879765 0.01075269 0.00879765 0.00684262]",1.802541544477028,"[-0.7337338   0.9172244   0.20389196 -0.72093976  0.10829046  0.83075845
  0.08177495 -0.46443185  0.36721605 -0.81306183 -0.8815928   0.6644688
  0.8132271   0.4012864   0.0619147   0.68597186  0.51686335 -0.86659753
 -0.42976004 -0.19589199 -0.41591144  0.99454826  0.70895725 -0.38350046
 -0.429937   -0.70594585 -0.17110045 -0.11450009  0.20472452 -0.63311213
 -0.70404613  0.09681407  0.24881427  0.89918983 -0.5841532  -0.3461141
  0.12159606 -0.00937075 -0.7921045  -0.75534815  0.64183295 -0.69801897
 -0.01947789  0.7877641   0.37703255 -0.37389147 -0.7868678   0.7833005
 -0.2193064  -0.35625786  0.447646   -0.51328117  0.79334337  0.5206462
  0.9990181  -0.00547583  0.47312808  0.84386504 -0.7617629   0.60267
 -0.13463958  0.45706913 -0.19499916 -0.30859327]"
20180926-150050,"[0.30596285 0.         0.01759531 0.00977517 0.00195503 0.00391007
 0.00195503 0.00391007 0.30596285 0.         0.01759531 0.00977517
 0.00195503 0.00391007 0.00195503 0.00391007 0.30596285 0.
 0.01759531 0.00977517 0.00195503 0.00391007 0.00195503 0.00391007
 0.30596285 0.         0.01759531 0.00977517 0.00195503 0.00391007
 0.00195503 0.00391007 0.30596285 0.         0.01759531 0.00977517
 0.00195503 0.00391007 0.00195503 0.00391007]",1.7253176930596283,"[ 0.99521714  1.          0.9999993   0.9991166   0.9928407   0.99987817
  1.         -0.99999976 -0.9999815  -1.         -0.9136148   0.9935925
 -0.9989131  -1.          0.9968264  -0.996643    0.9986648   0.9915789
 -0.9860506  -0.9994237  -0.99992687 -0.99999857  0.9994924   0.999367
 -0.9979681   1.          0.99672395  0.9983363   0.99985164 -0.9999995
  0.991741    0.9999905  -0.99864966 -0.99966973 -0.9998133  -1.
 -0.9997304  -0.99992293 -0.9995913  -0.512973   -0.9980011  -0.99754626
  0.99845874 -0.9983051  -0.99878055  1.          0.99565184  0.99999964
 -0.9977589  -1.         -0.99847645  1.         -0.9970747   0.9994338
  0.99855     0.9999997   0.9993675   0.9993313  -1.          0.9999998
  1.         -0.9997108   0.9999524  -1.        ]"
20180926-150051,"[0.30107527 0.0058651  0.00293255 0.00097752 0.00488759 0.00782014
 0.01075269 0.01759531 0.30205279 0.00097752 0.0058651  0.00391007
 0.00097752 0.00293255 0.0058651  0.00684262 0.30205279 0.00195503
 0.00684262 0.00782014 0.01564027 0.00293255 0.01075269 0.00879765
 0.3030303  0.         0.00097752 0.00097752 0.00488759 0.0058651
 0.00684262 0.00391007 0.30498534 0.00391007 0.01955034 0.01661779
 0.00097752 0.00391007 0.00684262 0.00391007]",1.7253176930596283,"[ 0.99432933  1.          0.99999946  0.99942017  0.9920958   0.9998591
  1.         -0.99999976 -0.999979   -1.         -0.8977254   0.992775
 -0.99880874 -1.          0.9960418  -0.99602956  0.9984522   0.99253494
 -0.98946774 -0.9993702  -0.999927   -0.9999986   0.99948555  0.9993955
 -0.9983633   1.          0.9968726   0.9985122   0.9998867  -0.9999995
  0.99326926  0.99999166 -0.9986297  -0.999748   -0.9998017  -0.9999998
 -0.9997533  -0.99992174 -0.9996078  -0.5773373  -0.99835634 -0.99782974
  0.9985803  -0.99844676 -0.9984919   1.          0.9967234   0.9999997
 -0.99785244 -1.         -0.99842274  1.         -0.99678355  0.99942833
  0.9988105   0.9999995   0.9992276   0.99939066 -1.          0.99999964
  1.         -0.99965996  0.99995154 -1.        ]"
20180926-150052,"[0.30694037 0.00391007 0.00879765 0.00684262 0.00195503 0.01466276
 0.01466276 0.00488759 0.30694037 0.00391007 0.00879765 0.00684262
 0.00195503 0.01466276 0.01466276 0.00488759 0.30694037 0.00391007
 0.00879765 0.00684262 0.00195503 0.01466276 0.01466276 0.00488759
 0.30694037 0.00391007 0.00879765 0.00684262 0.00195503 0.01466276
 0.01466276 0.00488759 0.30694037 0.00391007 0.00879765 0.00684262
 0.00195503 0.01466276 0.01466276 0.00488759]",1.813294232649071,"[ 0.99543303  1.          0.9999995   0.9993817   0.9931785   0.999901
  1.         -0.9999997  -0.99998534 -1.         -0.90105885  0.9933396
 -0.9989087  -1.          0.99663603 -0.99684805  0.9987872   0.9930076
 -0.989783   -0.9994273  -0.9999285  -0.9999989   0.9995112   0.99956346
 -0.99849594  1.          0.997389    0.9986119   0.9999008  -0.99999976
  0.99342054  0.9999926  -0.998758   -0.99976003 -0.9998453  -0.9999999
 -0.9998152  -0.9999362  -0.9996566  -0.5736407  -0.99881965 -0.9980924
  0.99861044 -0.99882776 -0.9986038   1.          0.9969745   0.9999997
 -0.9979542  -1.         -0.9985764   1.         -0.9971813   0.99946505
  0.9988894   0.9999998   0.9992934   0.99955815 -1.          0.9999999
  1.         -0.9997233   0.9999496  -1.        ]"
20180926-150052,"[0.30205279 0.         0.01173021 0.00977517 0.0058651  0.00391007
 0.00879765 0.01270772 0.30107527 0.         0.00391007 0.00097752
 0.01759531 0.01270772 0.01075269 0.01564027 0.30107527 0.00391007
 0.00391007 0.00097752 0.0058651  0.00391007 0.00195503 0.00293255
 0.30694037 0.0058651  0.02052786 0.00977517 0.00879765 0.00879765
 0.00684262 0.01173021 0.30400782 0.00684262 0.00977517 0.01857283
 0.00293255 0.00097752 0.00097752 0.00097752]",1.7663734115347016,"[ 0.9950253   1.          0.99999964  0.99930716  0.9926585   0.9998469
  1.         -0.9999997  -0.99997914 -1.         -0.8892131   0.9928321
 -0.99852633 -1.          0.99632835 -0.99665546  0.99842316  0.9928571
 -0.98982954 -0.9993324  -0.9999206  -0.9999985   0.9993748   0.9993657
 -0.99817353  1.          0.99725723  0.9983231   0.999864   -0.9999995
  0.99134105  0.9999888  -0.9987342  -0.99965745 -0.9997905  -0.9999999
 -0.9997927  -0.99992114 -0.9996226  -0.5943671  -0.99857014 -0.9977892
  0.99836105 -0.9985983  -0.99826676  1.          0.99646986  0.99999964
 -0.9975213  -1.         -0.9980111   1.         -0.99661773  0.99944836
  0.99869347  0.9999997   0.99925727  0.99940276 -1.          0.9999997
  1.         -0.9996295   0.99995285 -1.        ]"
20180926-150053,"[0.3030303  0.         0.01075269 0.02150538 0.00684262 0.00879765
 0.01075269 0.00684262 0.3030303  0.         0.01075269 0.02150538
 0.00684262 0.00879765 0.01075269 0.00684262 0.3030303  0.
 0.01075269 0.02150538 0.00684262 0.00879765 0.01075269 0.00684262
 0.3030303  0.         0.01075269 0.02150538 0.00684262 0.00879765
 0.01075269 0.00684262 0.3030303  0.         0.01075269 0.02150538
 0.00684262 0.00879765 0.01075269 0.00684262]",1.842619745845552,"[ 0.9957378   1.          0.9999995   0.99932736  0.99311763  0.9998944
  1.         -0.9999999  -0.99998665 -1.         -0.91952574  0.99419624
 -0.99899393 -1.          0.99731    -0.99677944  0.99869764  0.9938835
 -0.98943096 -0.99949765 -0.99993676 -0.9999988   0.99955195  0.99950975
 -0.998238    1.          0.9975614   0.99853224  0.99989235 -0.99999964
  0.99263406  0.9999916  -0.99887717 -0.9996996  -0.99984235 -0.9999998
 -0.9997821  -0.9999419  -0.9996852  -0.5589312  -0.9987115  -0.9982044
  0.99866706 -0.9987448  -0.99888045  1.          0.9959258   0.99999976
 -0.9981813  -1.         -0.9987058   1.         -0.99710655  0.9995486
  0.99881876  0.9999998   0.9994161   0.9994602  -1.          0.99999976
  1.         -0.9997463   0.99995667 -1.        ]"
20180926-150054,"[0.30889541 0.03128055 0.02346041 0.00879765 0.01857283 0.00782014
 0.00097752 0.00195503 0.3030303  0.00488759 0.02443793 0.00879765
 0.00293255 0.00391007 0.01075269 0.00879765 0.30596285 0.00782014
 0.01368524 0.01759531 0.00293255 0.00391007 0.01075269 0.00879765
 0.2971652  0.00195503 0.00195503 0.00097752 0.0058651  0.00391007
 0.01270772 0.01173021 0.3030303  0.00488759 0.00879765 0.00879765
 0.00293255 0.00293255 0.0058651  0.00782014]",1.8220918866080154,"[-0.29417673 -0.01179209 -0.90811944  0.67385197  0.23244655 -0.7145951
 -0.02819075 -0.6292487  -0.0148509  -0.364804   -0.7630852   0.89036834
 -0.761716    0.6420787  -0.5105941  -0.13166223  0.3341552  -0.9170194
 -0.68286663  0.42888558  0.5946337   0.28201893  0.33576837  0.6804856
 -0.87481517 -0.77524996 -0.74969     0.08857736 -0.57920027  0.2792847
 -0.7211976  -0.81288993 -0.07659985  0.04761555 -0.06539815  0.52375555
  0.81628263  0.22616002 -0.56814927 -0.36350355 -0.68174547  0.09706347
  0.751456   -0.04525047  0.92102     0.13826317  0.5971663  -0.6884958
  0.74214816  0.05072515  0.22972463 -0.6907702  -0.1232494   0.05009071
 -0.19238809  0.5357178  -0.04276708  0.2999249   0.78216416 -0.5829972
  0.27840915  0.4421776   0.9988608   0.923991  ]"
20180926-150054,"[0.30694037 0.0058651  0.01075269 0.01270772 0.00097752 0.00391007
 0.00195503 0.00293255 0.30694037 0.0058651  0.01075269 0.01270772
 0.00097752 0.00391007 0.00195503 0.00293255 0.30694037 0.0058651
 0.01075269 0.01270772 0.00097752 0.00391007 0.00195503 0.00293255
 0.30694037 0.0058651  0.01075269 0.01270772 0.00097752 0.00391007
 0.00195503 0.00293255 0.30694037 0.0058651  0.01075269 0.01270772
 0.00097752 0.00391007 0.00195503 0.00293255]",1.7302052785923752,"[ 0.99519485  1.          0.9999994   0.9992544   0.9925756   0.9998928
  1.         -0.9999997  -0.99998415 -1.         -0.9163025   0.9935613
 -0.99891335 -1.          0.9967963  -0.9965323   0.998685    0.99233246
 -0.9880357  -0.99946415 -0.99992836 -0.9999987   0.9994792   0.9994604
 -0.9982131   1.          0.9971355   0.99837077  0.99988097 -0.99999964
  0.9922023   0.99999064 -0.9987352  -0.99968874 -0.99983203 -0.99999976
 -0.99976194 -0.99992734 -0.9996223  -0.53800094 -0.99841547 -0.9978717
  0.99851984 -0.9986128  -0.9987967   1.          0.99580044  0.99999964
 -0.99796903 -1.         -0.99857575  1.         -0.99693537  0.99947083
  0.99867517  0.9999998   0.9993677   0.99943393 -1.          0.9999998
  1.         -0.999707    0.9999507  -1.        ]"
20180926-150055,"[0.29521017 0.00097752 0.01075269 0.02346041 0.01075269 0.00977517
 0.01955034 0.02248289 0.30009775 0.         0.00684262 0.00782014
 0.00488759 0.01173021 0.01173021 0.0058651  0.30694037 0.00977517
 0.02443793 0.01173021 0.0058651  0.01368524 0.00391007 0.00782014
 0.31964809 0.00293255 0.00293255 0.00391007 0.00488759 0.00488759
 0.00293255 0.0058651  0.30498534 0.00391007 0.01075269 0.01759531
 0.00782014 0.00293255 0.00293255 0.0058651 ]",1.8308895405669596,"[ 0.04375954  0.48853293  0.32097712  0.11924733 -0.6870017  -0.8610212
 -0.6594827  -0.05139943 -0.4231145   0.32958278  0.08160616 -0.8809793
  0.29010504  0.65402865  0.05581189 -0.30518323  0.7469715   0.75579715
  0.39261022 -0.8152982  -0.3492077   0.55613166 -0.20697512 -0.32047966
 -0.04610936 -0.5187649   0.950522    0.61776555 -0.9327435   0.00452
  0.8469704   0.38364062  0.99645525 -0.15882848 -0.9989565  -0.180199
 -0.22014585  0.34454677  0.52593493 -0.01631314 -0.79957235  0.9804978
 -0.13930169  0.14297786 -0.24235861 -0.679916    0.10191218  0.56463444
  0.24678603  0.69889724  0.83020157  0.2482473  -0.2513971   0.47432932
 -0.8313683  -0.3779026  -0.3726269  -0.38342136  0.996631   -0.6260135
 -0.83521724  0.96120405 -0.19658798 -0.35315153]"
20180926-150056,"[0.30009775 0.00879765 0.01759531 0.02248289 0.00782014 0.00195503
 0.00391007 0.01368524 0.30009775 0.00879765 0.01759531 0.02248289
 0.00782014 0.00195503 0.00391007 0.01368524 0.30009775 0.00879765
 0.01759531 0.02248289 0.00782014 0.00195503 0.00391007 0.01368524
 0.30009775 0.00879765 0.01759531 0.02248289 0.00782014 0.00195503
 0.00391007 0.01368524 0.30009775 0.00879765 0.01759531 0.02248289
 0.00782014 0.00195503 0.00391007 0.01368524]",1.8817204301075265,"[ 0.9954682   1.          0.9999995   0.99925953  0.99294996  0.9998673
  1.         -0.9999999  -0.9999864  -1.         -0.926799    0.99494743
 -0.9989974  -1.          0.99779576 -0.99620384  0.9985228   0.99479705
 -0.98907083 -0.9995012  -0.9999405  -0.9999988   0.9995347   0.99926937
 -0.9979131   1.          0.9975813   0.99849725  0.9998774  -0.99999976
  0.9920468   0.9999903  -0.998902   -0.9996192  -0.99982685 -0.9999999
 -0.9997326  -0.9999452  -0.9997052  -0.5338863  -0.9984776  -0.9981391
  0.99891126 -0.99844414 -0.99897325  1.          0.99504477  0.9999998
 -0.9981111  -1.         -0.998768    1.         -0.9967785   0.99959326
  0.998726    0.9999999   0.9994273   0.9992574  -1.          0.99999994
  1.         -0.9997265   0.99995816 -1.        ]"
