Time,Observation,Reward,Action
20181003-130045,"[0.27761486 0.00195503 0.01564027 0.02150538 0.00293255 0.00391007
 0.00097752 0.07038123 0.27761486 0.00195503 0.01564027 0.02150538
 0.00293255 0.00391007 0.00097752 0.07038123 0.27761486 0.00195503
 0.01564027 0.02150538 0.00293255 0.00391007 0.00097752 0.07038123
 0.27761486 0.00195503 0.01564027 0.02150538 0.00293255 0.00391007
 0.00097752 0.07038123 0.27761486 0.00195503 0.01564027 0.02150538
 0.00293255 0.00391007 0.00097752 0.07038123]",1.974584555229716,"[-1.          1.         -0.9999999  -0.99992007  1.         -0.9999998
  1.          1.          1.          0.9999998  -0.99185145 -1.
  0.9999714  -1.         -0.9999667  -1.          0.9999999   0.99971956
 -0.9997495  -1.         -0.9993269   0.9999998   0.9999652   0.99868345
 -0.99993235  1.          1.          0.9999943   1.          0.99964035
  1.         -1.         -0.99962676  0.99997395  1.         -1.
  1.          1.          1.         -1.         -1.          1.
 -1.         -1.         -0.99979013  1.          0.9999998  -0.9999999
 -0.99997264 -1.          0.9998953   0.9997177  -1.          0.9998897
  0.99988514  0.9994854   1.          1.         -1.          0.99914265
  1.         -1.         -0.9995137  -1.        ]"
20181003-130046,"[0.27761486 0.00195503 0.01564027 0.02150538 0.00293255 0.00391007
 0.00097752 0.07038123 0.28739003 0.00097752 0.00097752 0.00391007
 0.00684262 0.00293255 0.00195503 0.07526882 0.27468231 0.
 0.01661779 0.02052786 0.00391007 0.01173021 0.00097752 0.07038123
 0.27663734 0.00195503 0.01173021 0.01270772 0.01270772 0.00488759
 0.00977517 0.08211144 0.27859238 0.         0.00097752 0.00195503
 0.01270772 0.00488759 0.00097752 0.07038123]",1.9569892473118276,"[-1.          1.         -1.         -0.9999224   1.         -1.
  1.          1.          1.          0.9999998  -0.99078846 -1.
  0.9999762  -1.         -0.9999574  -1.          0.9999998   0.9996931
 -0.9997911  -1.         -0.9993097   0.99999994  0.99994767  0.99892646
 -0.9999186   1.          1.          0.9999916   0.9999998   0.99954164
  1.         -1.         -0.99951065  0.99996996  1.         -1.
  1.          1.          1.         -1.         -1.          1.
 -1.         -1.         -0.9997182   1.          1.         -0.9999998
 -0.99996233 -1.          0.99988896  0.99961555 -1.          0.9998833
  0.9998642   0.9995442   1.          1.         -1.          0.9990512
  1.         -1.         -0.99953425 -1.        ]"
20181003-130047,"[0.27565982 0.00293255 0.01368524 0.02150538 0.01368524 0.0058651
 0.00097752 0.07820137 0.27565982 0.00293255 0.01368524 0.02150538
 0.01368524 0.0058651  0.00097752 0.07820137 0.27565982 0.00293255
 0.01368524 0.02150538 0.01368524 0.0058651  0.00097752 0.07820137
 0.27565982 0.00293255 0.01368524 0.02150538 0.01368524 0.0058651
 0.00097752 0.07820137 0.27565982 0.00293255 0.01368524 0.02150538
 0.01368524 0.0058651  0.00097752 0.07820137]",2.062561094819159,"[-1.          1.         -0.9999999  -0.99994075  1.         -1.
  1.          1.          1.          1.         -0.99239075 -1.
  0.9999771  -1.         -0.9999685  -1.          0.9999999   0.9997937
 -0.99980026 -1.         -0.99941736  1.          0.99996585  0.998568
 -0.9999223   1.          1.          0.99999416  1.          0.9996613
  1.         -1.         -0.99962837  0.99997807  1.         -1.
  1.          1.          0.99999994 -1.         -1.          1.
 -1.         -1.         -0.9997862   1.          1.         -0.9999998
 -0.99997306 -1.          0.999909    0.9997333  -1.          0.99991566
  0.9998898   0.9995274   1.          1.         -1.          0.9992387
  1.         -1.         -0.99960214 -1.        ]"
20181003-130048,"[0.28054741 0.00488759 0.01270772 0.00391007 0.01368524 0.00391007
 0.00195503 0.07233627 0.27956989 0.00293255 0.01173021 0.01270772
 0.0058651  0.00488759 0.0058651  0.08211144 0.27468231 0.
 0.01173021 0.01270772 0.00782014 0.00195503 0.00293255 0.06940371
 0.28054741 0.00195503 0.00977517 0.00879765 0.00391007 0.00782014
 0.00488759 0.07331378 0.27956989 0.00391007 0.01466276 0.01466276
 0.00684262 0.00977517 0.00097752 0.09384164]",1.996089931573802,"[-1.          1.         -0.99999976 -0.9999264   1.         -1.
  1.          1.          1.          1.         -0.9902788  -1.
  0.9999767  -1.         -0.99996036 -1.          0.9999998   0.9997598
 -0.99979985 -1.         -0.9992758   0.99999994  0.9999591   0.9985762
 -0.99992734  1.          1.          0.99999386  1.          0.9996524
  1.         -1.         -0.9995192   0.99996716  1.         -1.
  1.          1.          1.         -1.         -1.          1.
 -1.         -1.         -0.9997437   1.          0.9999997  -1.
 -0.9999644  -1.          0.99987215  0.9996385  -1.          0.9998955
  0.9998633   0.99947053  1.          1.         -1.          0.9991626
  1.         -1.         -0.99957114 -1.        ]"
20181003-130050,"[0.27761486 0.         0.01270772 0.01075269 0.00293255 0.00195503
 0.00488759 0.09090909 0.27761486 0.         0.01270772 0.01075269
 0.00293255 0.00195503 0.00488759 0.09090909 0.27370479 0.00195503
 0.01075269 0.00879765 0.0058651  0.01564027 0.01075269 0.07135875
 0.27663734 0.02443793 0.02639296 0.01173021 0.01075269 0.02248289
 0.00097752 0.0684262  0.27663734 0.02443793 0.02639296 0.01173021
 0.01075269 0.02248289 0.00097752 0.0684262 ]",2.0860215053763436,"[-1.          1.         -0.9999998  -0.9998835   1.         -1.
  1.          1.          1.          1.         -0.99031484 -1.
  0.9999767  -1.         -0.99998003 -1.          0.9999999   0.9998079
 -0.9998382  -1.         -0.99942374  0.99999994  0.9999744   0.99880934
 -0.9999569   1.          1.          0.99999654  1.          0.9996971
  1.         -1.         -0.99965584  0.9999696   1.         -1.
  1.          1.          0.99999994 -1.         -1.          1.
 -1.         -1.         -0.9997425   1.          0.9999998  -0.9999998
 -0.99997777 -1.          0.9999321   0.9997025  -1.          0.99991035
  0.9999347   0.9994757   1.          1.         -1.          0.9990297
  1.         -1.         -0.9996027  -1.        ]"
20181003-130051,"[0.27761486 0.         0.00879765 0.01368524 0.01270772 0.00391007
 0.00879765 0.07135875 0.30107527 0.00195503 0.01270772 0.00782014
 0.00782014 0.01270772 0.01857283 0.08993157 0.30107527 0.00195503
 0.01368524 0.00977517 0.01075269 0.00782014 0.01857283 0.08993157
 0.30107527 0.00195503 0.01368524 0.00977517 0.01075269 0.00782014
 0.01857283 0.08993157 0.30107527 0.00195503 0.01368524 0.00977517
 0.01075269 0.00782014 0.01857283 0.08993157]",2.2101661779081128,"[-1.          1.         -1.0000001  -0.99996716  1.         -1.
  1.          1.          1.          1.         -0.9925903  -1.
  0.99999046 -1.         -0.9999819  -1.          1.          0.9998739
 -0.9999156  -1.         -0.9995146   1.          0.9999766   0.9989491
 -0.99995893  1.          1.          0.9999971   1.          0.9997892
  1.         -1.         -0.9997342   0.9999867   1.         -1.
  1.          1.          1.         -1.         -1.          1.
 -1.         -1.         -0.99980795  1.          1.         -1.
 -0.99998116 -1.          0.99993867  0.99984735 -1.          0.99994934
  0.99993104  0.99963355  1.          1.         -1.          0.9994785
  1.         -1.         -0.99975187 -1.        ]"
20181003-130052,"[0.27956989 0.         0.01955034 0.02150538 0.01173021 0.00977517
 0.0058651  0.08308895 0.27663734 0.00488759 0.01075269 0.01173021
 0.00879765 0.00684262 0.00391007 0.07917889 0.27565982 0.00097752
 0.01075269 0.00977517 0.02346041 0.00488759 0.00195503 0.07038123
 0.27565982 0.00391007 0.01075269 0.00977517 0.00391007 0.00684262
 0.00488759 0.08211144 0.28152493 0.00097752 0.01173021 0.01270772
 0.00684262 0.0058651  0.00195503 0.0684262 ]",2.019550342130987,"[-1.          1.         -0.9999999  -0.99992955  1.         -1.
  1.          1.          1.          1.         -0.9914178  -1.
  0.9999743  -1.         -0.9999681  -1.          0.9999999   0.9997452
 -0.99979126 -1.         -0.9993997   0.99999994  0.9999642   0.9985409
 -0.9999271   1.          1.          0.99999446  1.          0.9996766
  1.         -1.         -0.99961525  0.99997455  1.         -1.
  1.          1.          1.         -1.         -1.          1.
 -1.         -1.         -0.9997792   1.          1.         -1.
 -0.99997216 -1.          0.99990696  0.999757   -1.          0.99990386
  0.99989414  0.99952394  1.          1.         -1.          0.9991843
  1.         -1.         -0.9995386  -1.        ]"
20181003-130053,"[0.27565982 0.00293255 0.01564027 0.02248289 0.00488759 0.0058651
 0.00782014 0.07526882 0.27565982 0.00293255 0.01564027 0.02248289
 0.00488759 0.0058651  0.00782014 0.07526882 0.27565982 0.00293255
 0.01564027 0.02248289 0.00488759 0.0058651  0.00782014 0.07526882
 0.27565982 0.00293255 0.01564027 0.02248289 0.00488759 0.0058651
 0.00782014 0.07526882 0.27565982 0.00293255 0.01564027 0.02248289
 0.00488759 0.0058651  0.00782014 0.07526882]",2.052785923753665,"[-1.          1.         -0.99999976 -0.99992645  1.         -0.99999994
  1.          1.          1.          1.         -0.99168164 -1.
  0.99997205 -1.         -0.99997336 -1.          1.          0.999772
 -0.9997805  -1.         -0.99935555  0.99999994  0.9999723   0.99874955
 -0.9999392   1.          1.          0.99999547  0.99999994  0.9996663
  1.         -1.         -0.99969107  0.9999778   1.         -1.
  1.          1.          0.99999994 -1.         -1.          1.
 -1.         -1.         -0.99978924  1.          0.9999999  -1.
 -0.99997765 -1.          0.99990904  0.9997751  -1.          0.9999019
  0.99990785  0.9995001   1.          1.         -1.          0.99920064
  1.         -1.         -0.9995651  -1.        ]"
20181003-130053,"[0.27859238 0.0058651  0.01955034 0.01270772 0.00977517 0.0058651
 0.00879765 0.08113392 0.29423265 0.00097752 0.00391007 0.00391007
 0.0058651  0.01368524 0.00195503 0.07038123 0.28054741 0.00195503
 0.02932551 0.01857283 0.00391007 0.00391007 0.00488759 0.08602151
 0.28054741 0.00488759 0.02932551 0.01857283 0.00391007 0.00391007
 0.00782014 0.09579668 0.27859238 0.         0.02248289 0.01759531
 0.00684262 0.00293255 0.00684262 0.09188661]",2.1182795698924726,"[-1.          1.         -1.         -0.9999525   1.         -1.
  1.          1.          1.          1.         -0.9910664  -1.
  0.99998003 -1.         -0.9999628  -1.          0.99999994  0.99977636
 -0.9997987  -1.         -0.99935067  1.          0.9999614   0.99874425
 -0.99992305  1.          1.          0.9999939   0.9999998   0.99965787
  1.         -1.         -0.9996144   0.9999783   1.         -1.
  1.          1.          0.9999998  -1.         -1.          1.
 -1.         -1.         -0.9997851   1.          1.         -0.99999994
 -0.9999686  -1.          0.9999001   0.9997253  -1.          0.99990594
  0.999874    0.99959975  1.          1.         -1.          0.999316
  1.         -1.         -0.9996144  -1.        ]"
20181003-130054,"[0.28739003 0.00195503 0.00488759 0.00195503 0.00782014 0.00782014
 0.00097752 0.0684262  0.28739003 0.00195503 0.00488759 0.00195503
 0.00782014 0.00782014 0.00097752 0.0684262  0.28739003 0.00195503
 0.00488759 0.00195503 0.00782014 0.00782014 0.00097752 0.0684262
 0.28739003 0.00195503 0.00488759 0.00195503 0.00782014 0.00782014
 0.00097752 0.0684262  0.28739003 0.00195503 0.00488759 0.00195503
 0.00782014 0.00782014 0.00097752 0.0684262 ]",1.9061583577712606,"[-1.          1.         -0.9999999  -0.9999213   1.         -1.
  1.          1.          1.          1.         -0.9909179  -1.
  0.9999842  -1.         -0.99996215 -1.          0.99999994  0.9997134
 -0.99984443 -1.         -0.9993425   1.          0.99993616  0.9988202
 -0.99992937  1.          1.          0.9999915   1.          0.9996526
  1.         -1.         -0.9993902   0.9999618   1.         -1.
  1.          1.          1.         -1.         -1.          1.
 -1.         -1.         -0.9996629   1.          1.         -1.
 -0.99995273 -1.          0.9998844   0.9995629  -1.          0.99990106
  0.9998638   0.9994214   1.          1.         -1.          0.99884623
  1.         -1.         -0.99960303 -1.        ]"
20181003-130055,"[0.27761486 0.         0.01857283 0.01270772 0.01173021 0.01368524
 0.00097752 0.07917889 0.27565982 0.00097752 0.02052786 0.00782014
 0.00488759 0.00977517 0.00391007 0.08308895 0.28054741 0.00391007
 0.02052786 0.00782014 0.02248289 0.02052786 0.00391007 0.07038123
 0.27663734 0.00097752 0.00097752 0.00293255 0.01075269 0.02346041
 0.00195503 0.07135875 0.27663734 0.00195503 0.01661779 0.00879765
 0.0058651  0.01075269 0.0058651  0.07722385]",2.043988269794721,"[-1.          1.         -0.9999999  -0.99993074  1.         -1.
  1.          1.          1.          1.         -0.992281   -1.
  0.99997574 -1.         -0.99996984 -1.          0.9999999   0.9997473
 -0.9998047  -1.         -0.9994396   1.          0.9999677   0.99842274
 -0.9999318   1.          1.          0.99999493  0.99999994  0.9997432
  1.         -1.         -0.9995867   0.9999696   1.         -1.
  1.          1.          1.         -1.         -1.          1.
 -1.         -1.         -0.9998034   1.          0.9999998  -0.99999994
 -0.9999717  -1.          0.99990016  0.9997641  -1.          0.99990773
  0.99989295  0.99947995  1.          1.         -1.          0.99921846
  1.         -1.         -0.9996126  -1.        ]"
20181003-130056,"[0.27859238 0.00391007 0.01466276 0.01955034 0.00879765 0.00488759
 0.00977517 0.07526882 0.27859238 0.00391007 0.01466276 0.01955034
 0.00879765 0.00488759 0.00977517 0.07526882 0.27859238 0.00391007
 0.01466276 0.01955034 0.00879765 0.00488759 0.00977517 0.07526882
 0.27859238 0.00391007 0.01466276 0.01955034 0.00879765 0.00488759
 0.00977517 0.07526882 0.27859238 0.00391007 0.01466276 0.01955034
 0.00879765 0.00488759 0.00977517 0.07526882]",2.0772238514173993,"[-1.          1.         -0.9999999  -0.9999387   1.         -1.
  1.          1.          1.          1.         -0.9919741  -1.
  0.99997705 -1.         -0.99997467 -1.          0.9999999   0.9997996
 -0.99981594 -1.         -0.9994228   0.9999998   0.9999715   0.9987899
 -0.9999376   1.          1.          0.99999535  1.          0.9996808
  1.         -1.         -0.99968386  0.9999792   1.         -1.
  1.          1.          0.99999994 -1.         -1.          1.
 -1.         -1.         -0.9997786   1.          1.         -0.99999994
 -0.9999768  -1.          0.9999119   0.99977285 -1.          0.99991536
  0.9999087   0.99949515  1.          1.         -1.          0.9992079
  1.         -1.         -0.99959755 -1.        ]"
20181003-130056,"[0.27663734 0.00097752 0.01270772 0.01466276 0.01075269 0.00391007
 0.00782014 0.08797654 0.27663734 0.0058651  0.01661779 0.01173021
 0.01075269 0.00391007 0.00782014 0.09188661 0.27859238 0.00097752
 0.01661779 0.01173021 0.01075269 0.00293255 0.01759531 0.08699902
 0.27956989 0.00097752 0.00782014 0.01466276 0.00391007 0.01270772
 0.00195503 0.0684262  0.28054741 0.00195503 0.00097752 0.00293255
 0.03323558 0.00488759 0.00391007 0.07038123]",2.0557184750733133,"[ 0.9150616   0.2616381  -0.34374633  0.722583   -0.04975998 -0.07767834
 -0.8187102   0.06674125  0.84329826  0.7081254   0.4487827  -0.597908
  0.48978335 -0.21885858  0.8432366   0.59570915 -0.23828565  0.8037225
 -0.43108517  0.10179959  0.44084948 -0.7478005  -0.3463163   0.87163126
 -0.34039527  0.6032415  -0.8405178   0.692536   -0.23337911  0.51518697
 -0.88433295  0.3510656  -0.17927313  0.7409812   0.04125589 -0.21767257
 -0.5413924  -0.11413499 -0.4071977  -0.718163    0.4028865   0.31966612
  0.9408523  -0.10852362 -0.9430618  -0.4722054  -0.985171    0.09129585
 -0.49494717  0.67758346  0.15598707 -0.28722775  0.09937588  0.94055563
  0.36631477 -0.3521355   0.20961256  0.10319011 -0.71235836  0.46121833
 -0.23186323 -0.69154114 -0.61430126  0.52255267]"
