Time,Occupancy
126.48092327150084,0
316.20230817875216,0
505.92369308600337,0
695.6450779932547,0
885.3664629005058,0
1075.087847807757,0
1264.8092327150086,0
1454.5306176222596,0
1644.2520025295112,0
1833.973387436762,0
2023.6947723440135,0
2213.416157251265,0
2403.1375421585158,0
2592.8589270657667,0
2782.580311973019,0
2972.30169688027,0
3162.023081787521,0
3351.7444666947717,0
3541.465851602024,0
3731.187236509275,0
3920.908621416526,0
4110.630006323778,0
4300.351391231028,0
4490.07277613828,0
4679.794161045531,0
4869.515545952782,0
5059.236930860035,0
5248.958315767285,0
5438.679700674536,0
5628.401085581789,0
5818.122470489038,0
6007.843855396291,0
6197.565240303541,0
6387.286625210792,0
6577.008010118045,0
6766.729395025295,0
6956.4507799325465,0
7146.172164839797,0
7335.893549747048,0
7525.614934654301,0
7715.336319561551,0
7905.0577044688025,0
8094.779089376054,0
8284.500474283304,0
8474.221859190557,0
8663.943244097807,0
8853.66462900506,0
9043.38601391231,0
9233.107398819562,0
9422.82878372681,0
9612.550168634063,0
9802.271553541315,0
9991.992938448566,0
10181.714323355818,0
10371.435708263067,0
10561.157093170319,0
10750.878478077571,0
10940.599862984822,0
11130.321247892076,0
11320.042632799325,0
11509.764017706577,0
11699.485402613827,0
11889.20678752108,0
12078.92817242833,0
12268.64955733558,0
12458.370942242833,0
12648.092327150083,0
12837.813712057336,0
13027.535096964584,0
13217.256481871838,0
13406.977866779087,0
13596.699251686341,0
13786.420636593592,0
13976.142021500842,0
14165.863406408092,0
14355.584791315345,0
14545.306176222595,0
14735.02756112985,0
14924.7489460371,0
15114.47033094435,0
15304.191715851599,0
15493.913100758853,0
15683.634485666104,0
15873.355870573358,0
16063.077255480606,0
16252.798640387859,0
16442.52002529511,0
16632.241410202358,0
16821.962795109608,0
17011.684180016862,0
17201.405564924113,0
17391.126949831367,0
17580.848334738617,0
17770.569719645868,0
17960.29110455312,0
18150.01248946037,0
18339.733874367623,0
18529.455259274877,0
18719.176644182124,0
18908.898029089374,0
19098.619413996632,0
19288.340798903882,0
19478.06218381113,0
19667.78356871838,0
19857.504953625634,0
20047.226338532884,0
20236.94772344013,0
20426.66910834738,0
20616.39049325464,0
20806.11187816189,0
20995.83326306914,0
21185.55464797639,0
21375.27603288364,0
21564.99741779089,0
21754.718802698146,0
21944.4401876054,0
22134.161572512647,0
22323.882957419897,0
22513.604342327148,0
22703.325727234398,0
22893.047112141652,0
23082.768497048906,0
23272.489881956157,0
23462.211266863407,0
23651.932651770654,0
23841.65403667791,0
24031.375421585162,0
24221.096806492405,0
24410.818191399663,0
24600.539576306914,0
24790.260961214164,0
24979.98234612141,0
25169.70373102867,0
25359.42511593592,0
25549.14650084317,0
25738.86788575042,0
25928.58927065767,0
26118.31065556492,0
26308.03204047217,0
26497.753425379426,0
26687.47481028668,0
26877.19619519393,0
27066.91758010118,0
27256.63896500843,0
27446.360349915685,0
27636.08173482293,0
27825.803119730186,0
28015.52450463744,0
28205.245889544687,0
28394.967274451934,0
28584.688659359188,0
28774.410044266442,0
28964.131429173693,0
29153.852814080943,0
29343.574198988197,0
29533.295583895448,0
29723.016968802694,0
29912.738353709952,0
30102.459738617203,0
30292.18112352445,0
30481.902508431704,0
30671.623893338954,0
30861.345278246205,0
31051.06666315345,0
31240.788048060713,0
31430.509432967963,0
31620.230817875214,0
31809.95220278246,0
31999.67358768971,0
32189.39497259696,0
32379.116357504216,0
32568.837742411466,0
32758.55912731872,0
32948.28051222597,0
33138.00189713322,0
33327.72328204047,0
33517.44466694773,0
33707.166051854976,0
33896.887436762234,0
34086.608821669484,0
34276.330206576735,0
34466.05159148398,0
34655.77297639123,0
34845.49436129848,0
35035.21574620573,0
35224.93713111299,0
35414.65851602024,0
35604.37990092749,1
35794.10128583474,1
35983.82267074199,1
36173.54405564924,1
36363.26544055649,1
36552.98682546373,3
36742.70821037098,1
36932.42959527825,1
37122.1509801855,1
37311.87236509275,1
37501.59375,1
37691.31513490725,1
37881.0365198145,0
38070.75790472175,0
38260.479289629,0
38450.20067453625,0
38639.92205944351,0
38829.64344435076,0
39019.36482925801,0
39209.08621416526,0
39398.80759907251,0
39588.52898397976,0
39778.25036888701,0
39967.97175379426,0
40157.69313870152,0
40347.41452360877,0
40537.13590851602,0
40726.857293423265,0
40916.578678330516,0
41106.300063237766,0
41296.021448145024,0
41485.74283305227,0
41675.464217959525,0
41865.185602866775,0
42054.906987774026,0
42244.628372681276,0
42434.34975758853,0
42624.07114249578,0
42813.79252740304,0
43003.513912310285,0
43193.235297217536,0
43382.95668212479,0
43572.67806703204,1
43762.39945193929,0
43952.12083684655,0
44141.842221753795,0
44331.563606661046,0
44521.284991568304,0
44711.00637647555,0
44900.727761382805,0
45090.44914629005,0
45280.170531197306,0
45469.89191610455,0
45659.613301011814,0
45849.334685919064,0
46039.05607082631,0
46228.777455733565,0
46418.49884064081,0
46608.220225548066,0
46797.94161045531,0
46987.66299536256,0
47177.38438026982,0
47367.10576517707,0
47556.82715008432,0
47746.54853499157,0
47936.26991989882,0
48125.99130480606,0
48315.71268971332,0
48505.43407462056,0
48695.15545952782,0
48884.87684443507,0
49074.59822934234,0
49264.31961424958,0
49454.04099915684,0
49643.76238406408,0
49833.48376897133,0
50023.20515387858,0
50212.92653878583,0
50402.64792369308,0
50592.36930860033,0
50782.090693507576,0
50971.812078414834,0
51161.53346332209,0
51351.254848229335,0
51540.97623313659,0
51730.697618043836,0
51920.41900295109,0
52110.14038785834,0
52299.861772765595,0
52489.58315767285,0
52679.304542580096,0
52869.02592748735,0
53058.74731239461,0
53248.468697301854,0
53438.19008220911,0
53627.911467116355,0
53817.632852023606,0
54007.354236930856,0
54197.075621838114,0
54386.797006745364,0
54576.518391652615,0
54766.239776559865,0
54955.961161467116,0
55145.682546374366,0
55335.403931281624,0
55525.12531618887,0
55714.846701096125,0
55904.56808600337,0
56094.28947091063,0
56284.01085581788,0
56473.73224072513,0
56663.45362563237,0
56853.17501053963,0
57042.89639544688,0
57232.61778035412,0
57422.33916526138,0
57612.06055016862,0
57801.78193507589,0
57991.50331998314,0
58181.22470489039,0
58370.94608979764,0
58560.66747470488,0
58750.38885961214,0
58940.11024451938,0
59129.83162942664,0
59319.553014333884,0
59509.274399241134,0
59698.9957841484,0
59888.71716905566,0
60078.4385539629,0
60268.15993887014,0
60457.8813237774,0
60647.60270868465,0
60837.3240935919,0
61027.04547849915,0
61216.766863406396,0
61406.48824831366,0
61596.20963322091,0
61785.93101812816,0
61975.65240303541,0
62165.37378794266,0
62355.09517284991,0
62544.816557757156,0
62734.537942664414,0
62924.25932757166,0
63113.98071247892,0
63303.70209738617,0
63493.42348229343,0
63683.14486720067,0
63872.86625210792,0
64062.587637015175,0
64252.309021922425,0
64442.030406829675,0
64631.751791736926,0
64821.47317664418,0
65011.194561551434,0
65200.91594645869,0
65390.637331365935,0
65580.35871627319,0
65770.08010118044,0
65959.80148608769,0
66149.52287099494,0
66339.24425590219,0
66528.96564080946,0
66718.68702571669,0
66908.40841062395,0
67098.12979553119,0
67287.85118043845,0
67477.5725653457,0
67667.29395025295,0
67857.01533516019,0
68046.73672006745,0
68236.45810497469,0
68426.17948988195,0
68615.90087478921,0
68805.62225969645,0
68995.34364460371,0
69185.06502951098,0
69374.78641441821,0
69564.50779932548,0
69754.22918423271,0
69943.95056913997,0
70133.67195404721,0
70323.39333895447,0
70513.11472386171,0
70702.83610876897,0
70892.55749367623,0
71082.27887858347,0
71272.00026349073,0
71461.72164839797,0
71651.44303330523,0
71841.16441821247,0
72030.88580311973,0
72220.60718802697,0
72410.32857293423,0
72600.04995784149,0
72789.77134274872,0
72979.49272765599,0
73169.21411256322,0
73358.93549747049,0
73548.65688237772,0
73738.37826728499,0
73928.09965219224,0
74117.82103709951,0
74307.54242200674,0
74497.26380691401,0
74686.98519182125,0
74876.7065767285,0
75066.42796163575,0
75256.149346543,0
75445.87073145025,0
75635.5921163575,0
75825.31350126474,0
76015.034886172,0
76204.75627107926,0
76394.47765598651,0
76584.19904089376,0
76773.92042580101,0
76963.64181070826,0
77153.36319561551,0
77343.08458052276,0
